study_id,project_name,study_phase,protocol_version,designation,variant_id,model_id,kind,family,stratum,interpretation,analysis_family,severity,level_A_basic_pass,level_B_canonical_feature,level_C_canonical_trace,level_D_multi_protocol,level_E_full_battery,level_feature_level_canonical_survivor,level_full_trace_canonical_survivor,survivor_confirmed_h4,full_trace_survivor_confirmed_h4,trace_reproducible,secondary_reproducible,operator,params,class,admissible,structural_valid,libneuroml_strict,status_h,n_detections_h,n_detections_h2,canonical_detected_h,canonical_detected_reproducible,detecting_protocols,canonical_runs_but_battery_failed,runtime_s
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-scale_gate_time_constant-25d2ef79c1,acnet2_pyr_soma,mutant,biophysical,primary_semantic,5_non_equivalent,gating_time_constant,mild,True,True,True,True,True,False,False,,,P00_canonical:spike_count;P04_step_2x:spike_timing;P05_long_step:spike_timing;P06_ramp:spike_timing,P00_canonical:first_isi;P00_canonical:mean_frequency;P04_step_2x:first_isi;P05_long_step:first_isi,scale_gate_time_constant,"{""changes"": [{""attribute"": ""rate"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/forwardRate[1]"", ""new"": ""1.28e3per_s"", ""old"": ""1.6e3per_s""}, {""attribute"": ""rate"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/reverseRate[1]"", ""new"": ""8e1per_s"", ""old"": ""1e2per_s""}], ""channel"": ""Ca_pyr"", ""factor"": 0.8, ""gate"": ""m"", ""generator_seed"": 20260917, ""mechanism"": ""rate_parameters""}",5_non_equivalent,True,True,True,ok,5,5,True,True,P00_canonical;P04_step_2x;P05_long_step,False,1498.367
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-scale_gate_time_constant-eb0c17da65,acnet2_pyr_soma,mutant,biophysical,primary_semantic,5_non_equivalent,gating_time_constant,strong,True,True,True,True,True,False,False,,,P00_canonical:spike_count;P04_step_2x:spike_count;P05_long_step:spike_timing;P06_ramp:spike_timing,P00_canonical:ap_half_width;P00_canonical:first_isi;P00_canonical:mean_frequency;P04_step_2x:ap_half_width;P04_step_2x:firing_regime;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:ap_half_width;P05_long_step:first_isi,scale_gate_time_constant,"{""changes"": [{""attribute"": ""rate"", ""locator"": ""/neuroml[@id='Na_pyr']/ionChannel[@id='Na_pyr']/gate[@id='h']/forwardRate[1]"", ""new"": ""6.4e1per_s"", ""old"": ""1.28e2per_s""}, {""attribute"": ""rate"", ""locator"": ""/neuroml[@id='Na_pyr']/ionChannel[@id='Na_pyr']/gate[@id='h']/reverseRate[1]"", ""new"": ""2e3per_s"", ""old"": ""4e3per_s""}], ""channel"": ""Na_pyr"", ""factor"": 0.5, ""gate"": ""h"", ""generator_seed"": 20260917, ""mechanism"": ""rate_parameters""}",5_non_equivalent,True,True,True,ok,10,10,True,True,P00_canonical;P04_step_2x;P05_long_step,False,1459.184
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-shift_gate_midpoint-e68b2bd3be,acnet2_pyr_soma,mutant,kinetics,primary_semantic,5_non_equivalent,gating_voltage_dependence,mild,True,True,True,True,True,False,False,,,P00_canonical:spike_count;P02_weak_step:trace_rmse;P04_step_2x:spike_timing;P05_long_step:spike_count;P06_ramp:spike_timing;P09_short_pulse:spike_count;P09_short_pulse:trace_rmse,P00_canonical:first_isi;P00_canonical:mean_frequency;P02_weak_step:baseline_voltage;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:mean_frequency;P07_hyperpolarizing_step:baseline_voltage;P07_hyperpolarizing_step:sag_ratio;P07_hyperpolarizing_step:voltage_deflection;P09_short_pulse:ap_half_width,shift_gate_midpoint,"{""changes"": [{""attribute"": ""midpoint"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/forwardRate[1]"", ""new"": ""1e-2V"", ""old"": ""5e-03V""}, {""attribute"": ""midpoint"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/reverseRate[1]"", ""new"": ""-3.9e-3V"", ""old"": ""-8.9e-3V""}], ""channel"": ""Ca_pyr"", ""delta_mV"": 5.0, ""gate"": ""m"", ""generator_seed"": 20260917, ""mechanism"": ""rates""}",5_non_equivalent,True,True,True,ok,17,17,True,True,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,False,1403.901
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-shift_gate_midpoint-3c7134e6ec,acnet2_pyr_soma,mutant,kinetics,primary_semantic,5_non_equivalent,gating_voltage_dependence,strong,True,True,True,True,True,False,False,,,P00_canonical:spike_count;P04_step_2x:spike_timing;P05_long_step:spike_timing;P06_ramp:spike_timing,P00_canonical:first_isi;P00_canonical:mean_frequency;P04_step_2x:first_isi;P05_long_step:first_isi,shift_gate_midpoint,"{""changes"": [{""attribute"": ""midpoint"", ""locator"": ""/neuroml[@id='Na_pyr']/ionChannel[@id='Na_pyr']/gate[@id='h']/forwardRate[1]"", ""new"": ""-3.3e-2V"", ""old"": ""-4.3e-2V""}, {""attribute"": ""midpoint"", ""locator"": ""/neuroml[@id='Na_pyr']/ionChannel[@id='Na_pyr']/gate[@id='h']/reverseRate[1]"", ""new"": ""-1e-2V"", ""old"": ""-2e-2V""}], ""channel"": ""Na_pyr"", ""delta_mV"": 10.0, ""gate"": ""h"", ""generator_seed"": 20260917, ""mechanism"": ""rates""}",5_non_equivalent,True,True,True,ok,5,5,True,True,P00_canonical;P04_step_2x;P05_long_step,False,1369.539
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-scale_gate_slope-d122bda225,acnet2_pyr_soma,mutant,kinetics,primary_semantic,5_non_equivalent,gating_voltage_dependence,mild,True,True,True,True,True,False,False,,,P00_canonical:spike_count;P02_weak_step:spike_count;P02_weak_step:trace_rmse;P04_step_2x:spike_count;P05_long_step:spike_count;P06_ramp:spike_count;P07_hyperpolarizing_step:spike_count;P07_hyperpolarizing_step:trace_rmse;P08_rebound:spike_count;P08_rebound:trace_rmse;P09_short_pulse:spike_count;P09_short_pulse:trace_rmse,P00_canonical:baseline_voltage;P00_canonical:first_isi;P00_canonical:mean_frequency;P02_weak_step:baseline_voltage;P04_step_2x:ap_half_width;P04_step_2x:firing_regime;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:ap_half_width;P05_long_step:burst_count;P05_long_step:firing_regime;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:firing_regime;P06_ramp:mean_frequency;P07_hyperpolarizing_step:baseline_voltage;P07_hyperpolarizing_step:minimum_voltage;P07_hyperpolarizing_step:sag_ratio;P07_hyperpolarizing_step:voltage_deflection;P08_rebound:maximum_voltage,scale_gate_slope,"{""changes"": [{""attribute"": ""scale"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/forwardRate[1]"", ""new"": ""0.0173625V"", ""old"": ""0.01389V""}, {""attribute"": ""scale"", ""locator"": ""/neuroml[@id='Ca_pyr']/ionChannel[@id='Ca_pyr']/gate[@id='m']/reverseRate[1]"", ""new"": ""-0.00625V"", ""old"": ""-0.005V""}], ""channel"": ""Ca_pyr"", ""factor"": 1.25, ""gate"": ""m"", ""generator_seed"": 20260917, ""mechanism"": ""rates""}",5_non_equivalent,True,True,True,ok,22,22,True,True,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P07_hyperpolarizing_step,False,1396.851
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-shift_forward_rate_midpoint-26075274d4,acnet2_pyr_soma,mutant,kinetics,primary_semantic,5_non_equivalent,gating_voltage_dependence,mild,True,True,True,True,True,False,False,,,P00_canonical:spike_timing;P02_weak_step:spike_count;P02_weak_step:trace_rmse;P04_step_2x:spike_timing;P05_long_step:spike_count;P06_ramp:spike_count;P06_ramp:trace_rmse;P07_hyperpolarizing_step:spike_count;P07_hyperpolarizing_step:trace_rmse;P08_rebound:spike_count;P08_rebound:trace_rmse;P09_short_pulse:spike_count;P09_short_pulse:trace_rmse,P00_canonical:baseline_voltage;P00_canonical:first_isi;P00_canonical:mean_frequency;P02_weak_step:baseline_voltage;P02_weak_step:voltage_deflection;P04_step_2x:firing_regime;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:first_isi;P06_ramp:mean_frequency;P07_hyperpolarizing_step:baseline_voltage;P07_hyperpolarizing_step:minimum_voltage;P07_hyperpolarizing_step:sag_ratio;P07_hyperpolarizing_step:voltage_deflection;P08_rebound:maximum_voltage,shift_forward_rate_midpoint,"{""changes"": [{""attribute"": ""midpoint"", ""locator"": ""/neuroml[@id='Kdr_pyr']/ionChannel[@id='Kdr_pyr']/gate[@id='n']/forwardRate[1]"", ""new"": ""-1.99e-2V"", ""old"": ""-2.49e-2V""}], ""channel"": ""Kdr_pyr"", ""delta_mV"": 5.0, ""gate"": ""n"", ""generator_seed"": 20260917, ""mechanism"": ""forward_rate""}",5_non_equivalent,True,True,True,ok,16,16,True,True,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,False,1381.356
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-increase_dt-22bc5325eb,acnet2_pyr_soma,mutant,numerical,numerical_robustness,no_reproducible_numerical_sensitivity,numerical_robustness,strong,True,False,True,True,True,True,False,False,False,P00_canonical:spike_timing;P05_long_step:spike_timing;P06_ramp:spike_timing,,increase_dt,"{""changes"": [{""attribute"": ""step"", ""locator"": ""/Lems[1]/Component[@id='sim1']"", ""new"": ""0.01ms"", ""old"": ""0.0025ms""}], ""factor"": 4, ""generator_seed"": 20260917}",4_equivalent_within_tested_domain,False,True,True,ok,3,0,True,False,,False,1288.167
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-solver_config-83b0ebd45b,acnet2_pyr_soma,mutant,numerical,numerical_robustness,no_reproducible_numerical_sensitivity,numerical_robustness,not_applicable,True,False,False,False,False,False,False,,,,,solver_config,"{""generator_seed"": 20260917, ""mechanism"": ""insert_meta"", ""method"": ""eulertree""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,3402.547
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-recording_resolution-a5f502f6d0,acnet2_pyr_soma,mutant,numerical,numerical_robustness,no_reproducible_numerical_sensitivity,numerical_robustness,not_applicable,True,False,False,False,False,False,False,,,,,recording_resolution,"{""generator_seed"": 20260917, ""sample_every_ms"": 0.05}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,3358.131
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-wrong_channel-749374c5d2,acnet2_pyr_soma,mutant,reference,primary_semantic,5_non_equivalent,mechanism_composition,not_applicable,True,True,True,True,True,False,False,,,P00_canonical:spike_count;P00_canonical:trace_rmse;P02_weak_step:spike_count;P02_weak_step:trace_rmse;P04_step_2x:spike_count;P04_step_2x:trace_rmse;P05_long_step:spike_count;P05_long_step:trace_rmse;P06_ramp:spike_count;P06_ramp:trace_rmse;P07_hyperpolarizing_step:spike_count;P07_hyperpolarizing_step:trace_rmse;P08_rebound:spike_count;P08_rebound:trace_rmse;P09_short_pulse:spike_count;P09_short_pulse:trace_rmse,P00_canonical:ap_half_width;P00_canonical:baseline_voltage;P00_canonical:firing_regime;P00_canonical:first_isi;P00_canonical:mean_frequency;P02_weak_step:baseline_voltage;P02_weak_step:voltage_deflection;P04_step_2x:ap_half_width;P04_step_2x:firing_regime;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:ap_half_width;P05_long_step:burst_count;P05_long_step:firing_regime;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:firing_regime;P06_ramp:mean_frequency;P07_hyperpolarizing_step:baseline_voltage;P07_hyperpolarizing_step:minimum_voltage;P07_hyperpolarizing_step:sag_ratio;P07_hyperpolarizing_step:voltage_deflection;P08_rebound:maximum_voltage,wrong_channel,"{""changes"": [{""attribute"": ""ionChannel"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_pyr_soma_group']"", ""new"": ""LeakConductance_pyr"", ""old"": ""Na_pyr""}], ""element_id"": ""Na_pyr_soma_group"", ""generator_seed"": 20260917, ""new_species"": ""non_specific"", ""old_species"": ""na""}",5_non_equivalent,True,True,True,ok,22,22,True,True,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P07_hyperpolarizing_step,False,1059.982
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-omit_include-b072277531,acnet2_pyr_soma,mutant,reference,primary_semantic,2_non_executable,mechanism_composition,not_applicable,False,False,False,False,False,False,False,,,,,omit_include,"{""generator_seed"": 20260917, ""href"": ""Ca_conc.nml"", ""removed"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""Ca_conc.nml\""/>""}",2_non_executable,False,True,True,build_error,0,,False,False,,True,26.761
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-duplicate_conductance-bdd4b1d9e1,acnet2_pyr_soma,mutant,reference,primary_semantic,5_non_equivalent,mechanism_composition,not_applicable,True,True,True,True,True,False,False,,,P00_canonical:spike_count;P02_weak_step:trace_rmse;P04_step_2x:spike_count;P05_long_step:spike_count;P06_ramp:spike_count;P07_hyperpolarizing_step:trace_rmse;P08_rebound:trace_rmse;P09_short_pulse:trace_rmse,P00_canonical:ap_half_width;P00_canonical:baseline_voltage;P00_canonical:mean_frequency;P02_weak_step:baseline_voltage;P04_step_2x:ap_half_width;P04_step_2x:firing_regime;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:ap_half_width;P05_long_step:burst_count;P05_long_step:firing_regime;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:firing_regime;P06_ramp:mean_frequency;P07_hyperpolarizing_step:baseline_voltage,duplicate_conductance,"{""generator_seed"": 20260917, ""new_id"": ""Kdr_pyr_soma_group_dup"", ""source_id"": ""Kdr_pyr_soma_group""}",5_non_equivalent,True,True,True,ok,20,20,True,True,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,False,1831.071
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-wrong_compatible_component-a38cf2a7ad,acnet2_pyr_soma,mutant,reference,primary_semantic,5_non_equivalent,mechanism_composition,not_applicable,True,True,True,True,True,False,False,,,P00_canonical:spike_count;P02_weak_step:trace_rmse;P04_step_2x:spike_count;P05_long_step:spike_count;P06_ramp:spike_count;P07_hyperpolarizing_step:trace_rmse;P08_rebound:trace_rmse;P09_short_pulse:trace_rmse,P00_canonical:ap_half_width;P00_canonical:baseline_voltage;P00_canonical:firing_regime;P00_canonical:first_isi;P00_canonical:mean_frequency;P02_weak_step:baseline_voltage;P02_weak_step:voltage_deflection;P04_step_2x:ap_half_width;P04_step_2x:firing_regime;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:ap_half_width;P05_long_step:burst_count;P05_long_step:firing_regime;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:firing_regime;P06_ramp:mean_frequency;P07_hyperpolarizing_step:baseline_voltage;P07_hyperpolarizing_step:minimum_voltage;P07_hyperpolarizing_step:sag_ratio;P07_hyperpolarizing_step:voltage_deflection;P08_rebound:maximum_voltage,wrong_compatible_component,"{""changes"": [{""attribute"": ""ionChannel"", ""locator"": ""/neuroml[@id='pyr_4_sym_soma']/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Kdr_pyr_soma_group']"", ""new"": ""Kahp_pyr"", ""old"": ""Kdr_pyr""}], ""element_id"": ""Kdr_pyr_soma_group"", ""generator_seed"": 20260917, ""new_species"": ""k"", ""old_species"": ""k""}",5_non_equivalent,True,True,True,ok,22,22,True,True,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P07_hyperpolarizing_step,False,1383.97
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,acnet2_pyr_soma__unit_conversion__000,acnet2_pyr_soma,valid_transform,unit_conversion,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,unit_conversion,"{""attribute"": ""condDensity"", ""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='Na_pyr_soma_group']"", ""n_sites"": 83, ""new"": ""1200 S_per_m2"", ""old"": ""120.0 mS_per_cm2"", ""site_index"": 69, ""to_unit"": ""S_per_m2"", ""xsd_type"": ""Nml2Quantity_conductanceDensity""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,478.203
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,acnet2_pyr_soma__xml_formatting__000,acnet2_pyr_soma,no_change_control,formatting,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,xml_formatting,"{""file"": ""LEMSexamples/morphologies/Ca_pyr.channel.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml"", ""n_sites"": 16, ""site_index"": 2, ""style"": ""reindent""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,487.878
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,acnet2_pyr_soma__add_comments__000,acnet2_pyr_soma,no_change_control,formatting,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,add_comments,"{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml"", ""n_sites"": 24, ""position"": ""root_start"", ""site_index"": 21}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,463.902
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,acnet2_pyr_soma__numeric_literal_format__000,acnet2_pyr_soma,valid_transform,literal_format,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,numeric_literal_format,"{""attribute"": ""scale"", ""file"": ""LEMSexamples/morphologies/Ca_pyr.channel.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml/ionChannel[@id='Ca_pyr']/gate[@id='m']/reverseRate[1]"", ""n_sites"": 194, ""new"": ""-5e-3V"", ""old"": ""-0.005V"", ""site_index"": 25, ""style"": ""scientific"", ""xsd_type"": ""Nml2Quantity_voltage""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,462.641
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,acnet2_pyr_soma__rename_identifier__000,acnet2_pyr_soma,valid_transform,renaming,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,rename_identifier,"{""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""generator_seed"": 20260917, ""kind"": ""segmentGroup"", ""locator"": ""/neuroml/cell[@id='pyr_soma_m_in_b_in']/morphology[@id='morphology_pyr_4_sym_soma']/segmentGroup[@id='soma_group']"", ""n_sites"": 22, ""new"": ""soma_group_renamed"", ""old"": ""soma_group"", ""site_index"": 15}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,459.119
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,acnet2_pyr_soma__factor_file__000,acnet2_pyr_soma,valid_transform,factoring,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,factor_file,"{""element"": ""ionChannel"", ""file"": ""LEMSexamples/morphologies/Na_pyr.channel.nml"", ""generator_seed"": 20260917, ""ident"": ""Na_pyr"", ""locator"": ""/neuroml/ionChannel[@id='Na_pyr']"", ""n_sites"": 9, ""new_file"": ""LEMSexamples/morphologies/Na_pyr.factored.nml"", ""site_index"": 7}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,471.115
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,acnet2_pyr_soma__reorder_independent__000,acnet2_pyr_soma,valid_transform,reordering,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,reorder_independent,"{""count"": 6, ""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""first"": 1, ""generator_seed"": 20260917, ""locator"": ""/neuroml"", ""n_sites"": 8, ""permutation"": ""rotate"", ""site_index"": 5, ""tag"": ""include""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,459.654
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,acnet2_pyr_soma__explicit_default__000,acnet2_pyr_soma,valid_transform,explicit_default,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,explicit_default,"{""attribute"": ""segmentGroup"", ""file"": ""LEMSexamples/morphologies/pyr_soma_m_in_b_in.cell.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml/cell[@id='pyr_soma_m_in_b_in']/biophysicalProperties[@id='biophys']/intracellularProperties[1]/resistivity[1]"", ""n_sites"": 6, ""site_index"": 5, ""value"": ""all"", ""xsd_type"": ""Resistivity""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,515.899
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-scale_conductance-0fd04dc708,migliore2014_mt_soma,mutant,biophysical,primary_semantic,6_silent_under_canonical,maximal_conductance,mild,True,False,True,True,True,True,False,True,False,P00_canonical:trace_rmse;P04_step_2x:spike_timing;P04_step_2x:trace_rmse;P05_long_step:spike_timing;P05_long_step:trace_rmse;P06_ramp:spike_timing;P06_ramp:trace_rmse;P09_short_pulse:trace_rmse,P05_long_step:first_isi,scale_conductance,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='MT_soma']/cell[@id='MT_soma']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nax_ModelViewParmSubset_1']"", ""new"": ""44.0 mS_per_cm2"", ""old"": ""40.0 mS_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""nax_ModelViewParmSubset_1"", ""factor"": 1.1, ""generator_seed"": 20260917}",6_silent_under_canonical,True,True,True,ok,4,4,False,False,P03_rheobase;P05_long_step;P06_ramp,False,3939.801
neuron_model_behavioral_validation,Neuraxis,development_pilot,PILOT2_PROTOCOL,Exploratory development data; second development iteration informed by Pilot 1; not independent confirmation; never pooled with the confirmatory held-out estimate,m-scale_conductance-a9d05675ab,migliore2014_mt_soma,mutant,biophysical,primary_semantic,6_silent_under_canonical,maximal_conductance,mild,True,False,True,True,True,True,False,True,False,P00_canonical:trace_rmse;P04_step_2x:spike_timing;P04_step_2x:trace_rmse;P05_long_step:spike_count;P05_long_step:trace_rmse;P06_ramp:spike_timing;P06_ramp:trace_rmse;P07_hyperpolarizing_step:trace_rmse;P08_rebound:trace_rmse,P04_step_2x:first_isi;P05_long_step:first_isi;P05_long_step:mean_frequency;P07_hyperpolarizing_step:minimum_voltage;P07_hyperpolarizing_step:voltage_deflection,scale_conductance,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='MT_soma']/cell[@id='MT_soma']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_ModelViewParmSubset_1']"", ""new"": ""0.07499997 mS_per_cm2"", ""old"": ""0.0833333 mS_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""pas_ModelViewParmSubset_1"", ""factor"": 0.9, ""generator_seed"": 20260917}",6_silent_under_canonical,True,True,True,ok,7,7,False,False,P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P07_hyperpolarizing_step,False,3988.199
